SalePrice,id,lasso_preds,xgb_preds
1297693.424687462,1176,1308253.419196374,1273053.4
1229976.0886960537,1181,1238287.2249229338,1210583.4
1113379.775411705,1185,1090317.0898738645,1167192.6
1160929.525525378,1186,1171612.7150362544,1136002.0
1108518.987568052,1202,1085358.95545436,1162559.0
1422266.1382153886,1216,1451255.3313791268,1354624.6
1300986.6753031048,1219,1293160.3843615782,1319248.0
1287183.786367489,1220,1265127.32873927,1338648.8
1414414.7926286464,1222,1423896.0876837806,1392291.8
1325346.152360527,1223,1342572.8515864674,1285150.5
1336679.2324654642,1228,1395617.20709352,1199157.2
1447663.3414420197,1229,1494754.6842028853,1337783.5
1444481.12464253,1237,1487729.6869893288,1343567.8
1225058.4438722278,1246,1226386.92874604,1221958.6
1160850.9579060527,1247,1133791.1898657896,1223990.4
1308790.8705688207,1248,1283198.9222411728,1368505.4
1315076.8757262966,1250,1298327.634966138,1354158.4
1309229.2615076944,1251,1305594.570010992,1317710.1
1277250.8882625338,1254,1274068.0546607627,1284677.5
1506850.7593860966,1255,1527128.8080515668,1459535.2
1241878.2563182516,1257,1222932.5983117882,1286084.8
1193399.5633190093,1258,1150579.9118842988,1293312.0
1342478.2218407197,1262,1342395.004415314,1342672.4
1390693.6270484817,1272,1389578.8868549739,1393294.6
1334112.176733247,1273,1340601.6364046389,1318970.0
1492411.718192748,1286,1524432.231346783,1417697.1
1437158.8640949237,1295,1421649.761207034,1473346.8
1324339.4474895599,1297,1312742.5142708,1351398.9
1486600.809991201,1311,1509689.594630287,1432726.9
1460887.9132663454,1327,1447038.7153804933,1493202.6
1554786.8004092267,1336,1547799.8487988953,1571089.6
1567712.5107214297,1343,1548827.6492448996,1611777.1
1216514.8532247164,2223,1228332.3796067378,1188940.6
1141108.1477863637,2224,1103876.4611233769,1227982.0
1258212.1770671862,2254,1264548.288667409,1243427.9
1281040.8885130347,2255,1300830.0193043354,1234866.2
1352235.279800437,2260,1390322.2747149102,1263365.6
1325801.9004320623,2275,1309313.1166886603,1364275.6
1105459.1284408146,2298,1074515.2281297352,1177661.5
1220399.6832334117,2299,1202508.0296191596,1262146.9
1402023.6697737498,2302,1407288.858605357,1389738.1
1148550.3148497264,2324,1122962.235499609,1208255.8
1288151.5491174583,2331,1291647.2576677976,1279994.9
1345714.1064503784,2359,1328519.8842148264,1385833.9
1426985.9283089386,2360,1434803.290441341,1408745.4
1411551.533755395,2361,1402144.289293422,1433501.8
1298516.3373274847,2374,1282002.401539264,1337048.8
1463102.0398078966,2380,1459233.8961541383,1472127.6
1426265.8792517586,2383,1398551.9703596553,1490931.6
1585179.4245266244,2397,1594702.0796808922,1562959.9
1510883.2919793918,2398,1532429.4796134168,1460608.8
1433930.9373536874,2402,1402702.0980052678,1506798.1
1600400.621894359,2418,1618564.1027062272,1558019.1
1487310.2584905634,2426,1508114.1192722335,1438767.9
1472082.984258483,2429,1447779.5757264043,1528790.9
1345465.5603756383,2432,1307004.6398223403,1435207.6
1484466.7800870258,2433,1483152.676910037,1487533.0
1300721.6438982573,2434,1260684.580568939,1394141.4
1458474.7906440678,2440,1474375.683062954,1421372.6
1594740.165873832,2463,1571207.2905340458,1649650.1
1683880.1854074388,2468,1701710.041653484,1642277.1
1592722.8086562513,2469,1603822.3605803591,1566823.8
1740536.1205595466,2472,1769257.1811564954,1673520.2
1797238.097054671,2473,1847444.6029352443,1680089.5
1915843.7395816513,2474,2019613.8690452164,1673713.4
1616606.8462054464,2479,1586117.6820792092,1687748.1
1703345.756276734,2482,1715048.5803953342,1676039.1
1561694.936812113,2490,1551612.5883030186,1585220.4
1564725.3437278618,2494,1553786.6071112312,1590249.0
1673449.2326450418,2497,1675426.1805643456,1668836.2
1564940.2490609202,2501,1570101.6504441719,1552896.9
1694040.1803997515,2521,1710170.7934282166,1656402.0
1742486.5582663356,2524,1767039.1010947654,1685197.2
1901267.6008512632,2539,1921033.8940732332,1855146.1
1974103.8287003029,2541,2040024.7552861471,1820288.2
1980714.497670402,2556,2047484.10381486,1824918.8
1876705.5273106485,2557,1888307.4497294978,1849634.4
2008892.1764640335,2569,2043289.805662905,1928631.0
1728886.973142863,2576,1646955.408061233,1920060.6
2455882.833780532,2578,2596657.6196864746,2127408.2
2439650.8410869725,2625,2359214.9515528176,2627334.5
566555.204299965,2997,545021.1177499499,616801.4
673795.10978927,3013,683430.2461275286,651313.1
582407.7572122207,3015,586404.4299460296,573082.2
687237.2172535842,3121,699455.4442908345,658728.0
687759.1668782006,3204,670919.6580402867,727051.3
706889.6240381557,3206,692692.6995187937,740015.75
785071.0805434425,3216,796203.9766692037,759094.3
642660.7969768906,3276,619757.4331812724,696101.94
713565.4789806253,3289,701003.8092580361,742876.0
758967.3791173755,3327,753511.0996319649,771698.7
782766.2102580011,3328,764051.2601900016,826434.4
765975.7247523257,3335,755193.0889318939,791135.2
740650.7668259671,3336,724505.4035013816,778323.25
917843.2042880568,3338,943541.608804367,857880.25
767055.4117151968,3341,755483.4453074241,794056.6
863803.6512929997,3405,851305.885775714,892965.06
356011.7586512921,12952,363765.42530541733,337919.84
378682.6779158708,12975,395861.984076244,338597.62
404788.10926198517,12979,409810.1784099788,393069.94
400893.8752383702,12991,410594.83292981464,378258.28
388867.0374943842,12995,393649.8526705489,377707.12
381215.14661108615,12997,386874.9081051231,368009.03
364420.9651778377,12998,366627.68462905387,359271.94
416186.68937725265,13013,428168.37321750383,388229.4
420708.3616145484,13014,432969.46748506924,392099.1
383672.51181586704,13015,384187.99679052434,382469.7
368747.1260610032,13016,373382.7470514332,357930.66
432280.2801165295,13062,444366.47159504215,404079.16
402269.32919754816,13066,419494.16447864025,362078.03
434980.6044765039,13070,453098.4081807199,392705.72
374122.4783755918,13072,373650.96241155977,375222.66
462541.09118848783,13076,485344.1816085541,409333.88
455464.69130390434,13077,474135.7755234348,411898.8
501647.82754237176,13078,524382.3875605311,448600.5
470534.66857059865,13079,474845.7318865695,460475.5
473193.94777533144,13082,486098.6753933307,443082.9
498853.7657703764,13083,518686.9868148235,452576.22
442505.8512099437,13084,430739.0508356339,469961.7
452977.12639680656,13091,461664.47744186653,432706.62
480547.52188431553,13092,503466.63840616506,427069.56
410579.56073578045,13094,398612.7430154007,438502.12
473193.94777533144,13099,486098.6753933307,443082.9
400608.0874180309,13100,392744.566847187,418956.28
478604.1580569782,13146,493393.149902826,444096.5
409759.52390424977,13148,400750.89352392824,430779.66
396848.49564686586,13149,398526.3442276655,392933.5
406560.6895215103,13150,403251.77744144335,414281.47
421547.92341139086,13153,426963.0937127013,408912.5
421598.62055940507,13211,415290.3173170073,436317.97
467717.3964667253,13217,473082.4637024647,455198.9
442505.8512099437,13221,430739.0508356339,469961.7
492864.5096985286,13227,504685.46028361237,465282.28
435838.04043578653,13232,418351.4193725522,476640.12
495664.65621033916,13275,508362.4999433417,466036.34
471047.7238400746,13340,469924.9403072495,473667.53
532823.9497524888,13346,559076.6469678411,471567.62
483989.5850445436,13357,485228.31345649087,481099.2
515540.9829995028,13358,493340.10964214685,567343.0
559555.7451491023,13359,587977.9841415748,493237.2
602515.7602449548,13360,619472.7824927927,562949.4
539926.865129201,13366,542602.1510774299,533684.5
457454.1724642139,13414,448942.67941316275,477314.28
586346.8224580073,13528,581500.4160114389,597655.06
515540.9829995028,13530,493340.10964214685,567343.0
580433.495258273,13542,575210.37269039,592620.75
717052.6650101539,13545,732799.1866216485,680310.75
534081.9636632844,13552,515225.1489832636,578081.2
517377.0229709136,13587,505768.1578155909,544464.4
561373.4533959194,13588,559599.8887798849,565511.75
557096.0016266153,13677,539956.6987523076,597087.7
876064.543809787,14470,877575.0849068387,872539.94
890809.3439106098,14471,919096.0939794426,824806.9
849937.9408947043,14474,864261.4557424347,816516.4
865308.8861378992,14475,893068.4980541418,800536.44
836499.3503113193,14493,830713.2013375992,850000.3
982535.8892432151,14494,1007711.4935617358,923792.8
989021.7615563164,14496,1014922.2040090235,928587.3
851765.6190123243,14497,847627.5584104633,861421.06
860149.2399213207,14500,878116.0570304582,818226.6
919895.7236166112,14501,938869.5605237304,875623.44
905840.3871616056,14502,935085.9325522939,837600.75
841823.1816250071,14503,867975.7728571531,780800.44
912351.4002439689,14504,943823.4289199557,838916.6
820413.9134222525,14536,816995.3673889323,828390.5
902912.8341909087,14537,927851.1247370124,844723.44
915913.8513485434,14541,929727.5554979192,883681.9
836630.6658045992,14542,839584.4109708561,829738.56
769493.2307954448,14543,752706.1109577784,808663.1
843582.7733776384,14554,826233.4262537692,884064.56
998275.4080368014,14556,1013310.9846954306,963192.3
976432.9672444223,14557,995154.2389206033,932749.94
905087.9361807002,14562,907349.5516867146,899810.8
887293.9155202606,14563,890076.9328860866,880800.2
871806.3094326631,14564,861081.7366895188,896830.3
913211.0715770813,14565,916606.7986815448,905287.7
929217.1509404938,14566,943733.385272134,895345.94
822595.4037884417,14567,815428.076840631,839319.1
873756.3046636445,14568,872532.4888052065,876611.9
941843.9730809327,14573,940265.988329904,945525.94
891681.9650086031,14575,896521.2446551473,880390.3
870315.020678786,14576,849733.7348982657,918338.0
1022419.907810786,14577,1046127.8147296944,967101.4
882991.873515888,14578,870220.0871655544,912792.6
1007408.6508883801,14580,1020263.9655548289,977412.9
903765.7700589132,14581,916057.5286555903,875084.94
921238.2251220725,14595,929736.3483886751,901409.2
905572.3219711377,14597,905828.5849587681,904974.3
1094681.9935008516,14598,1156604.633572645,950195.75
815957.6066723301,14599,804938.6345319002,841668.5
997030.0189160348,14600,1030228.9555943356,919565.8
835742.0683041917,14601,823197.798470274,865012.0
902925.2611453573,14620,895796.9355647961,919557.94
926348.3027016055,14622,926455.6556451507,926097.75
982535.8892432151,14623,1007711.4935617358,923792.8
860079.6594855987,14624,859245.1831937125,862026.75
1084640.1617591276,14626,1130307.373941611,978083.3
845685.0013713287,14628,839496.8099947554,860124.06
1111088.3351998208,14630,1163416.5949283156,988989.06
978074.1662672942,14631,1016302.7821675632,888874.06
919827.4800242233,14649,936904.6589631762,879980.7
801834.8272825798,14650,772135.8916536855,871132.3
899146.032812511,14652,919901.2075893014,850717.25
915913.8513485434,14654,929727.5554979192,883681.9
907231.7595192054,14656,909119.120741722,902827.9
841961.936416746,14657,837876.7618453514,851494.0
903513.2848649863,14658,911743.2640928377,884309.94
914057.5642621552,14681,906137.2346602218,932538.25
876729.7587295795,14683,863988.2267565422,906460.0
1032309.7156728,14685,1037923.8348897143,1019210.06
950313.6780216419,14688,945122.040030917,962427.44
923887.0628677292,14689,916167.2773110418,941899.9
951779.3716673969,14690,956367.8523819956,941072.9
863711.0016752233,14691,843752.3238217477,910281.2
867525.5245869283,14692,853599.2315527548,900020.2
899242.450616504,14693,880550.1080235771,942857.9
990733.88364854,14695,1002091.8873550572,964231.8
948548.4662358299,14697,953957.0946226142,935928.3
917751.8182903097,14698,904742.6422004425,948106.56
1023728.564060786,14699,1046127.8147296944,971463.56
918905.7154337185,14700,896335.6202624551,971569.2
974203.4575517419,14701,949843.5107882026,1031043.25
903326.1751107451,14702,888706.4108724932,937438.9
947619.8158816452,14703,947486.7459023503,947930.25
911720.868191122,14704,903633.7402730314,930590.8
910775.0588352231,14706,906898.566193176,919820.2
934741.6624913703,14707,941847.5982019578,918161.1
852671.117419087,14708,832754.4088129814,899143.44
995882.6127060144,14710,1012016.2324371635,958237.44
905572.3219711377,14730,905828.5849587681,904974.3
1094681.9935008516,14731,1156604.633572645,950195.75
997030.0189160348,14732,1030228.9555943356,919565.8
902925.2611453573,14749,895796.9355647961,919557.94
858918.4407355987,14750,859245.1831937125,858156.0
876492.9841144271,14751,866020.8255206102,900927.94
976711.616213706,14754,987776.8178052943,950892.8
1002640.3262194205,14755,1004010.4213848865,999443.4
1048677.3941576593,14756,1059827.8398680848,1022659.7
1084640.1617591276,14757,1130307.373941611,978083.3
822321.90933006,14758,797648.0401143716,879894.25
827274.025209871,14759,814954.9244069586,856018.56
919827.4800242233,14774,936904.6589631762,879980.7
988811.3079919996,14776,1004713.6989171423,951705.7
1041264.5768439955,14777,1053167.7437057078,1013490.44
1013705.3703649825,14778,1043161.1540928322,944975.1
808023.8586204394,14779,794889.6864220564,838670.25
973188.3025214955,14780,983284.0928878508,949631.4
944070.4221729574,14781,949189.2191756535,932126.56
1009659.4322219867,14794,1025175.7513885525,973454.7
1145739.2523283116,14795,1164986.3426118738,1100829.4
929596.8403680597,14797,911611.4683829425,971562.7
966738.6839540259,14798,957757.8074343228,987694.0
991176.9756703044,14799,998495.9920290062,974099.2
1107188.1470857915,14800,1153013.826193988,1000261.5
987075.3276096234,14802,997738.994799462,962193.44
935605.0332085886,14803,925999.3777979838,958018.2
953551.3005413082,14804,942850.0275590118,978520.9
982386.2985928311,14805,976760.2479897587,995513.7
923670.4128750863,14806,905702.1076786948,965596.44
958008.5754593769,14809,960714.4381562527,951694.8
1008626.9649662017,14812,997290.5303088597,1035078.6
986092.194349333,14813,989579.6972847614,977954.6
917751.8182903097,14814,904742.6422004425,948106.56
907803.792036964,14815,889405.8189813772,950732.3
918905.7154337185,14816,896335.6202624551,971569.2
983565.431534562,14817,986666.5539779458,976329.44
906496.3975398797,14818,901474.3179141139,918214.5
916844.651103053,14838,903127.9837186473,948850.1
1085541.712458694,14840,1112166.2410124198,1023417.75
962191.5201285691,14841,967988.3769693845,948665.5
1043848.0374751611,14842,1060410.7678216589,1005201.6
976711.616213706,14853,987776.8178052943,950892.8
822321.90933006,14854,797648.0401143716,879894.25
1075203.3784679968,14855,1104696.43352571,1006386.25
1023042.360102299,14856,1051536.2733604272,956556.56
936561.8562226772,14857,959363.366032396,883358.3
979598.7115589463,14858,991751.9540127805,951241.1
996270.079400454,14873,1000694.1312863628,985947.25
1016365.0579876056,14874,1033007.7167680081,977532.2
977836.0094548978,14875,983901.5760069969,963682.94
884905.714551945,14876,861790.2618599215,938841.75
1037600.327489351,14886,1022028.7714133587,1073933.9
989453.4564592236,14890,966557.8395846052,1042876.56
1088651.9357626077,14891,1078850.4439465825,1111522.0
1163388.3907448193,14892,1161998.3707068847,1166631.8
1123247.7162930272,14893,1136259.9518471817,1092885.8
1061902.309655734,14895,1040303.120936763,1112300.4
1042243.9421298434,14896,1033084.961971205,1063614.9
1021755.2600119115,14897,1020642.291088445,1024352.2
1074130.1500576062,14900,1060351.196510866,1106281.0
1065948.4791741106,14901,1061901.1309630151,1075392.2
1064782.9180656793,14902,1073715.8650938275,1043939.3
1050520.545765739,14903,1057928.4582367698,1033235.4
1074585.5721315043,14904,1071542.0226878633,1081687.1
982926.8761121166,14905,987150.2248030239,973072.3
1047713.6052202556,14906,1034008.6771003652,1079691.8
1069418.709366287,14907,1067415.1651661245,1074093.6
965647.1136928545,14908,962143.4213469351,973822.4
992933.1543754014,14910,960835.9348220022,1067826.6
1024806.398146822,14911,1006719.9437811744,1067008.1
1072011.997439468,14912,1064651.3802706688,1089186.8
1034319.150774674,14913,1023391.5546781059,1059816.9
1033963.9534454171,14914,1009610.0674220244,1090789.6
1026971.6460947375,14915,1018316.0569210536,1047168.0
1139346.869823187,14916,1157822.3140331241,1096237.5
935390.773313672,14917,923034.2743766744,964222.56
1052004.8734882781,14919,1071023.1228403973,1007628.94
1192873.2991347425,14938,1184392.882692489,1212660.9
993231.494482889,14939,993819.8581898415,991858.56
1096112.7357581658,14940,1110007.7475116653,1063691.0
1106942.8247833634,14941,1134031.3568333765,1043736.25
1082177.397731521,14943,1095773.2467593157,1050453.8
975007.7476134695,14960,961900.6662335279,1005590.9
1053059.1182297245,14961,1060152.847471035,1036507.0
921907.1260410739,14963,882216.5639872486,1014518.4
1013213.9739188498,14980,998671.6591697856,1047146.0
1085460.5761954407,14982,1080758.9481363439,1096431.0
1065384.240931556,14983,1070595.1656165086,1053225.4
1044215.9880077856,14984,1034606.1435825509,1066638.9
1004611.4842852459,14985,966589.7989789228,1093328.8
1133387.1411894,14986,1147388.5945562858,1100717.0
968844.1980888982,14987,943529.256198426,1027912.3
1007213.0379859159,14988,991211.1256941656,1044550.8
988356.2331658435,14989,982438.4134512051,1002164.44
941327.7836173187,14990,926606.6998104553,975676.94
1172167.717200051,14995,1175694.7745715014,1163937.9
1292786.4343625568,14997,1287205.0848036527,1305809.5
1137114.048868298,14998,1109468.7751689975,1201619.6
1177330.0642894283,14999,1169777.9489848975,1194951.6
1211811.176584093,15000,1213498.8236915614,1207873.2
1122428.177711668,15002,1120759.227088097,1126322.4
1166326.0577621078,15003,1150731.957517297,1202712.2
1189841.0434080618,15004,1192616.0441543742,1183366.0
1150145.7970629097,15005,1136837.790447014,1181197.8
1063430.6529364602,15006,1074729.0577663719,1037067.6
1128935.0898550907,15007,1138883.6105072726,1105721.9
1269379.4602176077,15008,1281481.4610251538,1241141.4
1193719.658721847,15009,1209175.1821026388,1157656.8
1115921.2387955487,15014,1114547.7072079265,1119126.1
1149888.2470347595,15015,1147823.9243353708,1154705.0
1049178.6046016873,15017,1035935.5512166962,1080079.0
1197537.1250703465,15018,1212213.0358147807,1163293.2
1218522.77518559,15019,1221745.7502651284,1211002.5
1122502.7272578962,15020,1124380.0567969948,1118122.2
1230722.511530836,15021,1228375.9986154803,1236197.6
1085564.1177151513,15022,1059306.9538787876,1146830.8
1116029.3124980822,15023,1132951.785711546,1076543.5
1047713.6052202556,15024,1034008.6771003652,1079691.8
1158538.0516782927,15025,1120765.9220404183,1246673.0
1024806.398146822,15026,1006719.9437811744,1067008.1
1223378.0666291602,15027,1233666.2558988004,1199372.2
1139346.869823187,15028,1157822.3140331241,1096237.5
1037960.0193897219,15029,1049278.3759138884,1011550.5
1014154.1272416258,15030,1016536.9228451798,1008594.2
1058822.8097806647,15052,1039622.1389723781,1103624.4
1161982.4140893288,15053,1175380.6361990413,1130719.9
1120922.954846415,15054,1144804.8908520215,1065198.4
1223018.300147538,15072,1229788.8216393404,1207220.4
1176235.108605665,15073,1184676.3158652356,1156538.9
1138916.050501737,15075,1143252.4382167673,1128797.8
1072737.2682002038,15076,1038647.3027860057,1152280.5
1085460.5761954407,15080,1080758.9481363439,1096431.0
1249683.0893201919,15081,1268736.7347431313,1205224.5
1085520.613404377,15082,1087082.6173633956,1081875.9
1004611.4842852459,15083,966589.7989789228,1093328.8
977530.8472430035,15093,912844.692490005,1128465.1
1121225.4836795367,15094,1092313.0570421955,1188687.8
1347829.268702183,15095,1362577.9285031185,1313415.6
1168668.2226727447,15096,1150060.943103921,1212085.1
1211811.176584093,15097,1213498.8236915614,1207873.2
1203612.7217428074,15098,1184325.0489182966,1248617.2
1195702.706708186,15099,1180815.1613688373,1230440.2
1123905.2425645194,15100,1095192.5340207422,1190901.5
1204432.454874354,15101,1202469.8462490772,1209011.9
1195678.571565542,15105,1176880.9058079172,1239539.8
1204826.9689161472,15107,1206011.3841659247,1202063.2
1203292.3982640123,15108,1206015.524305732,1196938.4
1177692.9647925412,15109,1165255.396132202,1206713.9
1218522.77518559,15110,1221745.7502651284,1211002.5
1323692.5608904948,15112,1342531.560200707,1279734.9
1274823.4042655535,15113,1251427.5864507908,1329413.6
1158538.0516782927,15114,1120765.9220404183,1246673.0
1273448.3035810827,15115,1274443.201544404,1271126.9
1244793.701888171,15116,1240875.6455545302,1253935.8
985213.3328459493,15117,948312.9754942134,1071314.1
1260258.0264711953,15118,1268531.5556731364,1240953.1
1134960.396514853,15138,1117998.1557355046,1174538.9
1222658.9481088608,15139,1218972.4258698013,1231260.8
1142709.9226161945,15148,1122085.5590945638,1190833.4
1244999.5735351043,15151,1229623.185407292,1280877.8
1336831.6473071217,15152,1356281.5943673167,1291448.4
1233024.216565833,15153,1235576.9611654757,1227067.8
1306867.0816168832,15154,1310392.3487384045,1298641.4
1169023.626174368,15155,1160592.2784633827,1188696.8
1406090.5774619882,15165,1405390.2445885546,1407724.6
1266365.2523490367,15166,1231407.7712129096,1347932.6
1333284.5466842772,15167,1334785.3345489674,1329782.6
1403530.864745234,15168,1427409.4049931914,1347814.2
1447735.1979636785,15169,1466521.2649481122,1403901.0
1040564.1777300918,15170,1008307.4414001313,1115829.9
1297447.0094274415,15171,1301097.7813249165,1288928.5
1332351.76847459,15172,1331760.5174637004,1333731.2
1338779.0193954809,15173,1352139.71520783,1307604.0
1489998.921056318,15174,1502208.3247233117,1461510.2
1346553.3594913576,15175,1361214.531416225,1312343.9
1368209.3871512457,15176,1390278.8120017797,1316714.0
1258302.518874492,15183,1237553.6430349885,1306716.5
1338192.3633380171,15184,1332294.8494114531,1351953.1
1347848.8035391434,15186,1385831.8175559193,1259221.8
1336067.8141097235,15187,1348245.1808710338,1307653.9
1298519.1361730518,15188,1279439.3463186456,1343038.6
1465959.9195232172,15197,1490355.4653903106,1409036.9
1450775.3215710307,15199,1412616.843315758,1539811.8
1315094.544618314,15200,1293236.8494547342,1366095.8
1294540.6131500404,15208,1267075.2509286292,1358626.4
1365226.7770596263,15211,1357088.0297280375,1384217.1
1269647.2642573267,15212,1258933.5025104668,1294646.0
1341663.1500821393,15213,1366700.080474485,1283243.6
1273981.8590863938,15214,1266161.4058377056,1292229.5
1183166.1616702257,15215,1186679.1595288941,1174969.1
1449498.872812488,15223,1433230.1308035546,1487459.2
1432391.728873406,15224,1416852.4251762943,1468650.0
1515036.552732625,15225,1497581.3699751785,1555765.2
1587394.3753102936,15226,1586240.4915147054,1590086.8
1275601.6869456046,15227,1238523.9724222922,1362116.2
1160619.9902103776,15229,1154073.0663719682,1175896.1
1454516.4720196645,15230,1485172.951099521,1382984.6
1416309.5659740428,15231,1392850.0496057754,1471048.4
1331668.7824634977,15234,1323756.2517335683,1350131.2
1065519.9981891783,15235,990220.1759845403,1241219.5
1374940.2153137317,15248,1367273.298662474,1392829.6
1317365.8587255138,15250,1302146.4053221627,1352877.9
1501605.8869640199,15251,1525604.5260200284,1445609.0
1690851.2880015804,15256,1741330.8132165435,1573065.6
1504481.202959764,15258,1506932.1202996632,1498762.4
1421049.422195491,15266,1388654.0852792729,1496638.5
1302328.868793049,15267,1245546.82149007,1434820.2
1357240.7107131616,15268,1334593.5153045168,1410084.1
1633395.5556624304,15272,1653305.5705891864,1586938.8
1508706.0776140084,15275,1483512.2090914405,1567491.8
1727163.0977963542,15276,1739529.7379233632,1698307.5
1694836.923545189,15277,1679886.0514931271,1729722.2
1580308.8093176007,15278,1548869.6829537153,1653666.8
1141609.7963438705,15282,1098723.0126341009,1241678.9
1451766.7822405938,15283,1409813.1710579912,1549658.5
1811346.1537011028,15284,1875767.7642158614,1661029.0
1304731.958343206,15285,1249975.3422760088,1432497.4
1552126.047819944,15292,1545198.5058142059,1568290.2
1452369.3605145053,15293,1417437.9703778648,1533875.9
1766083.8641336125,15294,1778342.8416194466,1737479.5
1629595.0384579753,15297,1634730.6352971075,1617611.9
1724320.2155004037,15298,1735397.6739291481,1698472.8
1719574.2034009397,15299,1739448.370929914,1673201.1
1735027.2819746349,15303,1761321.7421066214,1673673.5
1767874.1547638765,15308,1791310.7121626807,1713188.8
1658329.4076983458,15325,1573986.2074262083,1855130.1
1698230.5442054584,15327,1632471.045293512,1851669.4
432058.02264263236,15427,465043.72654304624,355091.38
365777.5976437709,15433,385716.1885982442,319254.22
397292.0189711145,15440,417252.0806730207,350718.53
438312.78352254926,15442,474457.1349429276,353975.94
379450.97739750124,15453,388832.1663714303,357561.53
489779.1822433876,15556,534609.3340084109,385175.47
428226.4117134895,15559,440193.9028942708,400302.25
379450.97739750124,15576,388832.1663714303,357561.53
384335.49496284465,15584,393954.44592906383,361891.25
393095.62363084813,15672,389560.8016154974,401343.53
475548.1118693523,15674,498324.9700812176,422402.1
397412.8396758016,15675,403631.23301900225,382903.25
445079.0056292524,15685,460293.56830964633,409578.34
428226.4117134895,15686,440193.9028942708,400302.25
479841.2369877118,15696,500593.45239315974,431419.38
400823.98276342714,15698,405873.156179896,389042.56
437796.4859610421,15703,436682.21208720305,440396.44
412670.04822871496,15710,415306.41934459284,406518.5
409212.63846790197,15796,401206.39200771716,427893.88
393095.62363084813,15798,389560.8016154974,401343.53
452011.11747445475,15816,453720.1678206497,448023.3
469837.2017521261,15838,470020.913217323,469408.5
569153.1070442115,15840,598856.8493488736,499844.38
465768.16268694843,15841,473123.51365992636,448605.66
502824.1267294854,15842,503283.84175640775,501751.44
504488.85241338843,15909,511070.21326912637,489132.34
521292.16925449314,15910,533720.3310778474,492293.1
508712.5524328161,15918,501089.1597254516,526500.44
606407.1947731002,15923,625350.4121758575,562206.3
521542.0403057157,15928,537626.820972451,484010.88
544078.8526636832,15934,541628.2270195476,549796.94
491133.19398554997,15935,483010.70122935716,510085.66
571585.8492267875,15938,576736.7488954108,559567.06
553799.6751193886,15940,565020.8974919837,527616.8
516695.93851221085,16026,508521.8987674441,535768.7
501789.77365019,16028,500842.86860741425,503999.22
602860.7503476131,16048,599241.5629965902,611305.5
589262.5396198947,16052,573155.4360641354,626845.75
559951.7552519956,16056,552558.0878599938,577203.6
572050.6536750485,16063,576426.3132857836,561840.75
591310.6492688174,16066,585556.240026882,604737.56
559096.7371486379,16067,550404.9146766255,579377.6
491133.19398554997,16068,483010.70122935716,510085.66
529571.0478762153,16070,509496.0951803075,576412.56
595605.0214741571,16073,597368.6690702245,591489.8
547124.127144405,16074,543146.5432420073,556405.1
582687.2030198385,16076,593111.2052069122,558364.5
635336.832993469,16077,643256.8819549558,616856.7
579539.2819856557,16199,570997.8805152224,599469.2
667992.5530273711,16203,683549.3168248158,631693.44
573770.8042848292,16206,563020.4570140418,598854.94
591265.1392073147,16208,589642.1854747353,595052.0
631257.5886912807,16212,638957.3365232582,613291.5
