SalePrice,Id
157755.95,1053
160999.75,1054
187977.36,1055
173487.05,1062
198170.77,1065
167792.94,1068
189597,1070
184880.75,1072
194188.7,1073
191877.05,1075
194775.77,1076
192026.03,1077
192026.03,1078
178300.11,1079
204216.16,1080
164623.36,1098
161066.62,1099
158361.88,1101
161605.66,1104
163915.03,1110
187977.36,1113
191549.33,1114
192070.4,1117
181654.92,1118
189597,1119
140029.02,1121
180517.2,1123
169324.42,1124
195642.38,1125
189692.17,1126
161147.95,1127
186547.06,1128
182290.55,1130
197418.34,1131
181654.92,1132
164391.73,1133
188844.58,1134
188844.58,1137
208062.22,1138
195916.47,1139
204216.16,1140
200599.81,1141
172575.45,1146
166021,1152
152399.98,1153
166083.33,1154
166083.33,1155
161250.36,1156
175625.39,1159
169264.8,1160
166083.33,1161
191549.33,1162
191549.33,1163
186465.73,1164
167096.48,1165
164310.4,1166
191158.81,1167
188844.58,1168
188844.58,1169
185272.61,1170
178411.11,1171
183760.98,1172
188844.58,1173
192026.03,1174
166689.25,1177
200599.81,1179
166689.25,1180
197418.34,1183
204216.16,1184
185999.25,1188
192026.03,1200
188454.06,1201
158709.94,1208
172575.45,1209
193908.55,1211
187977.36,1212
186465.73,1214
191894.52,1215
192026.03,1217
195642.38,1218
195872.1,1221
161605.66,1224
186547.06,1225
204216.16,1227
200599.81,1230
172443.94,1241
172575.45,1242
176191.8,1244
161066.62,1245
194730.78,1249
184359.67,1252
191549.33,1253
192026.03,1256
186547.06,1260
185272.61,1261
186465.73,1271
198347.12,1277
192001.55,1279
194730.78,1280
199445.5,1281
172620.47,1282
204216.16,1283
204216.16,1284
200599.81,1285
194730.78,1294
186465.73,1296
209104.23,1298
186547.06,1299
153583.75,1300
187792.6,1312
167491.88,1314
203304.56,1315
206054.3,1317
200123.1,1318
210200.56,1319
192334.75,1321
203349.55,1322
204445.88,1323
198347.12,1334
179276.08,1335
194730.78,1338
195039.5,1339
200123.1,1340
209104.23,1341
206920.9,1342
197418.34,1344
204216.16,1345
204216.16,1346
181737.56,2205
194775.77,2208
194775.77,2209
203349.55,2211
169394,2214
166150.22,2215
166150.22,2216
169394,2217
194775.16,2218
187977.36,2219
188844.58,2222
185272.61,2225
166689.25,2226
173487.05,2227
195642.38,2228
172620.47,2231
207495.81,2232
191203.8,2233
203349.55,2234
203349.55,2236
203349.55,2237
160727.36,2250
179241.73,2251
166150.22,2253
171364.9,2256
166689.25,2257
195642.38,2258
199132.56,2259
194775.77,2264
163459.6,2265
197480.52,2269
170942.56,2271
177296.12,2272
203349.55,2273
204445.88,2274
194775.77,2276
200920.5,2277
194775.77,2278
207495.81,2279
204445.88,2283
190664.77,2285
169394,2286
166634.28,2287
198347.12,2289
181264.4,2294
188844.58,2296
188844.58,2297
197418.34,2301
200599.81,2304
197825.7,2307
211112.16,2308
176191.8,2323
172460.31,2326
194775.16,2328
187977.36,2329
200599.81,2330
197480.52,2338
197480.52,2339
166930.94,2340
197480.52,2341
197825.7,2343
206399.48,2344
194775.77,2346
211112.16,2355
203349.55,2356
193908.55,2358
203304.56,2362
191549.33,2363
204216.16,2364
200599.81,2365
200599.81,2366
185869.86,2369
211112.16,2370
203349.55,2371
206399.48,2372
203349.55,2373
194775.16,2382
191549.33,2384
204216.16,2385
197418.34,2386
213816.9,2393
197480.52,2399
206054.3,2401
203349.55,2403
198966.89,2404
203349.55,2405
206399.48,2406
208062.22,2408
203349.55,2410
197418.34,2411
194775.77,2412
203349.55,2414
208062.22,2415
200920.5,2417
207495.81,2419
198347.12,2424
206920.9,2425
203304.56,2427
203304.56,2428
195642.38,2430
204216.16,2431
207266.1,2435
169394,2438
203349.55,2441
203349.55,2443
211112.16,2445
211112.16,2446
191549.33,2454
200599.81,2455
206054.3,2460
213816.9,2462
206054.3,2464
206054.3,2465
203349.55,2467
203349.55,2470
208062.22,2475
202016.83,2476
166083.33,2480
204216.16,2481
185614.92,2483
206054.3,2487
206054.3,2489
207495.81,2492
201084.7,2493
184302.42,2498
209970.84,2499
200123.1,2500
200599.81,2502
206054.3,2505
213816.9,2507
206054.3,2508
203349.55,2511
207495.81,2514
201084.7,2516
204216.16,2519
204216.16,2520
206354.5,2523
213816.9,2525
206054.3,2526
185869.86,2527
207495.81,2528
211112.16,2530
188919.8,2531
211112.16,2534
209104.23,2540
213816.9,2542
206054.3,2543
213816.9,2544
213816.9,2545
206054.3,2546
208062.22,2547
207495.81,2548
211112.16,2550
203349.55,2551
206054.3,2555
185869.86,2558
203349.55,2562
209104.23,2564
213816.9,2565
211112.16,2566
167415.38,2568
210766.97,2573
206054.3,2580
213816.9,2581
213816.9,2582
206054.3,2583
213816.9,2585
211112.16,2586
203349.55,2587
211112.16,2591
213816.9,2598
211112.16,2599
210200.56,2606
213816.9,2607
211112.16,2610
213816.9,2621
127621.21,2721
95712.85,2782
80014.36,2856
102215.33,2857
82401.32,2865
87459.13,2868
105759.086,2872
114819.67,2873
102215.33,2983
110842.67,2988
80014.36,2990
82401.32,2991
95712.85,2992
105759.086,3001
93045.305,3005
109761.86,3006
90491.47,3007
128285.52,3012
110240.016,3090
111878.58,3091
98679.72,3097
110240.016,3098
105182.195,3100
82401.32,3103
100832.22,3105
98679.72,3114
110842.67,3116
100832.22,3122
144723.34,3123
107334.695,3124
128285.52,3125
114819.67,3126
82401.32,3183
105182.195,3186
82401.32,3189
98679.72,3190
105759.086,3193
120380.87,3194
119179.08,3195
98679.72,3196
107875.805,3197
142983.73,3201
141425.8,3208
132464,3212
139367.39,3214
133369.11,3215
98679.72,3265
110842.67,3267
118281.22,3268
105759.086,3269
100664.68,3270
105759.086,3271
120097.055,3272
100832.22,3273
110842.67,3274
110816.91,3277
136185.92,3278
105759.086,3281
110842.67,3285
114819.67,3288
107911.586,3290
110842.67,3317
105759.086,3318
109220.63,3321
100664.68,3322
107911.586,3323
100832.22,3324
126500.35,3325
118721.56,3326
115715.5,3329
117985.625,3330
112902.04,3332
133369.11,3333
141541.89,3339
136458.3,3340
139639.77,3342
110816.91,3345
103570,3346
115900.49,3347
114278.45,3348
115391.16,3351
144723.34,3354
150796.27,3355
133369.11,3356
141425.8,3359
141744.03,3391
117985.625,3392
112902.04,3393
133369.11,3395
141541.89,3397
141541.89,3408
132280.69,3410
133369.11,3427
141541.89,3430
130339.664,3432
144723.34,3442
133369.11,3443
144723.34,3446
167007.9,3447
132171.98,3451
134283.8,3454
127266.695,3466
131102.34,3467
